----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"Stimulus checks : direct payments to individuals during the COVID-19 pandemic.",1192519,https://catalog.gpo.gov/F/?func=direct&doc_number=1192519&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.45:GAO-22-106044
"Stop the spread of germs : help prevent the spread of respiratory diseases like COVID-19.",1115777,https://catalog.gpo.gov/F/?func=direct&doc_number=1115777&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/6
"Students: care for yourself one small way each day.",1133674,https://catalog.gpo.gov/F/?func=direct&doc_number=1133674&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 18/2/STUDENTS
"Supplemental appropriations : SBA disaster loan account / Bruce R. Lindsay, Robert Jay Dilger, Jared C. Nagel.",1129372,https://catalog.gpo.gov/F/?func=direct&doc_number=1129372&local_base=GPO01PUB,"Lindsay, Bruce R.",2020,LC 14.25/2:IN 11433/
"Supplemental appropriations for agriculture and related agencies due to COVID-19 / Jim Monke.",1128628,https://catalog.gpo.gov/F/?func=direct&doc_number=1128628&local_base=GPO01PUB,"Monke, James",2020,LC 14.24:IF 11491/
"Supplemental memorandum on investigation into political interference with coronavirus response / Majority staff.",1170611,https://catalog.gpo.gov/F/?func=direct&doc_number=1170611&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2020,Y 4.OV 2:R 31/4
"Support for homeless youth in the context of COVID-19 : a brief overview / Adrienne L. Fernandes-Alcantara.",1129374,https://catalog.gpo.gov/F/?func=direct&doc_number=1129374&local_base=GPO01PUB,"Fernandes-Alcantara, Adrienne L.",2020,LC 14.25/2:IN 11302/
"Supporting charitable giving during the COVID-19 crisis : virtual hearing before the Joint Economic Committee, Congress of the United States, One Hundred Sixteenth Congress, second session, June 9, 2020.",1131839,https://catalog.gpo.gov/F/?func=direct&doc_number=1131839&local_base=GPO01PUB,"United States. Congress. Joint Economic Committee",2020,Y 4.EC 7:S.HRG.116-281
"Supporting child and student social, emotional, behavioral, and mental health needs.",1168919,https://catalog.gpo.gov/F/?func=direct&doc_number=1168919&local_base=GPO01PUB,"No data",2021,ED 1.202:ST 9/3
"Survey of Food Safety and Inspection Service inspectors' perceptions of COVID-19 safety in the work environment / Office of Inspector General.",1172199,https://catalog.gpo.gov/F/?func=direct&doc_number=1172199&local_base=GPO01PUB,"No data",2021,A 1.2:SU 7/5
"Symptoms / Centers for Disease Control and Prevention.",1118664,https://catalog.gpo.gov/F/?func=direct&doc_number=1118664&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/39
"Targeted tax relief for industries impacted by the coronavirus : selected policy issues / Gary Guenther.",1126169,https://catalog.gpo.gov/F/?func=direct&doc_number=1126169&local_base=GPO01PUB,"Guenther, Gary",2020,LC 14.25/2:IN 11263/
"Tax credit for paid sick and family leave in the Families First Coronavirus Response Act (H.R. 6201) / Molly F. Sherlock.",1125656,https://catalog.gpo.gov/F/?func=direct&doc_number=1125656&local_base=GPO01PUB,"Sherlock, Molly F.",2020,LC 14.25/2:IN 11243/
"Tax filing : actions needed to address processing delays and risks to the 2021 filing season: report to the Committee on Ways and Means, House of Representatives.",1171341,https://catalog.gpo.gov/F/?func=direct&doc_number=1171341&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-251
"Tax treatment of net operating losses (NOLs) in the Coronavirus Aid, Relief, and Economic Security (CARES) Act / Jane G. Gravelle.",1129376,https://catalog.gpo.gov/F/?func=direct&doc_number=1129376&local_base=GPO01PUB,"Gravelle, Jane",2020,LC 14.25/2:IN 11296/
"Taxing unemployment insurance (UI) benefits : Federal- and State-level tax treatment during the COVID-19 pandemic / Julie M. Whittaker, Katelin P. Isaacs.",1210490,https://catalog.gpo.gov/F/?func=direct&doc_number=1210490&local_base=GPO01PUB,"Whittaker, Julie M.",2022,LC 14.23:R 47105/
"Technical explanation of Division G, "Tax credits for paid sick and paid family and medical leave," of H.R. 6201, the "Families First Coronavirus Response Act" / prepared by the staff of the Joint Committee on Taxation.",1117385,https://catalog.gpo.gov/F/?func=direct&doc_number=1117385&local_base=GPO01PUB,"No data",2020,Y 4.T 19/4:T 19/177/ERRATA
"Telework in executive agencies : background, OPM guidance, and 116th Congress legislation following coronavirus / Barbara L. Schwemle.",1118247,https://catalog.gpo.gov/F/?func=direct&doc_number=1118247&local_base=GPO01PUB,"Schwemle, Barbara L.",2019,LC 14.24:IF 11454/
"Tell me how this ends : the US Army in the pandemic era / Michael E. Lynch and four others.",1123257,https://catalog.gpo.gov/F/?func=direct&doc_number=1123257&local_base=GPO01PUB,"Lynch, Michael E.",2020,D 101.146:P 19
"Temporary deferment of import duty payments / Christopher A. Casey, Vivian C. Jones.",1129377,https://catalog.gpo.gov/F/?func=direct&doc_number=1129377&local_base=GPO01PUB,"Casey, Christopher A.",2020,LC 14.25/2:IN 11371/
"Temporary enhancements to charitable contributions deductions in the CARES Act / Jane G. Gravelle.",1129378,https://catalog.gpo.gov/F/?func=direct&doc_number=1129378&local_base=GPO01PUB,"Gravelle, Jane",2020,LC 14.25/2:IN 11420/
"Tips for healthcare professionals : coping with stress and compassion fatigue.",1158248,https://catalog.gpo.gov/F/?func=direct&doc_number=1158248&local_base=GPO01PUB,"No data",2020,HE 20.402:T 49/3
"Tips for survivors of a pandemic : managing stress.",1139194,https://catalog.gpo.gov/F/?func=direct&doc_number=1139194&local_base=GPO01PUB,"No data",2020,HE 20.402:P 19
"Title IV provisions of the CARES Act (P.L. 116-136) / David W. Perkins and 14 others.",1119889,https://catalog.gpo.gov/F/?func=direct&doc_number=1119889&local_base=GPO01PUB,"Perkins, David W. (Analyst in Macroeconomic Policy)",2020,LC 14.23:R 46301/
"Tome medidas para prevenir la exposicion de los trabajadores al coronavirus (COVID-19).",1118565,https://catalog.gpo.gov/F/?func=direct&doc_number=1118565&local_base=GPO01PUB,"No data",2020,L 35.24/3:EX 7/SPAN
"Top challenges facing federal agencies : COVID-19 emergency relief and response efforts as reported by Offices of Inspector General across government / Pandemic Response Accountability Committee.",1131991,https://catalog.gpo.gov/F/?func=direct&doc_number=1131991&local_base=GPO01PUB,"Council of the Inspectors General on Integrity and Efficiency (U.S.). Pandemic Response Accountability Committee",2020,PREX 2.36:C 81
"Total national reported Clean Air Act compliance-monitoring activities decreased slightly during coronavirus pandemic, but state activities varied widely / Office of Inspector General, U.S. Environmental Protection Agency.",1167768,https://catalog.gpo.gov/F/?func=direct&doc_number=1167768&local_base=GPO01PUB,"United States. Environmental Protection Agency. Office of the Inspector General",2021,EP 12.15:22-E-0008
"Track the money / Pandemic Response Accountability Committee.",1121471,https://catalog.gpo.gov/F/?func=direct&doc_number=1121471&local_base=GPO01PUB,"Council of the Inspectors General on Integrity and Efficiency (U.S.). Pandemic Response Accountability Committee",1800,PREX 2.2:P 11/
"Transportation Security Preparedness Act of 2021 : report (to accompany H.R. 1893) (including cost estimate of the Congressional Budget Office).",1150126,https://catalog.gpo.gov/F/?func=direct&doc_number=1150126&local_base=GPO01PUB,"United States. Congress. House. Committee on Homeland Security",2021,Y 1.1/8:117-25
"Transportation Security Public Health Threat Preparedness Act of 2021 : report (to accompany H.R. 1895) (including cost estimate of the Congressional Budget Office).",1150127,https://catalog.gpo.gov/F/?func=direct&doc_number=1150127&local_base=GPO01PUB,"United States. Congress. House. Committee on Homeland Security",2021,Y 1.1/8:117-26
"Transportation security: TSA efforts to coordinate with stateholders on COVID-19 security directives : report to congressional committees.",1174768,https://catalog.gpo.gov/F/?func=direct&doc_number=1174768&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-104583
"Traveltime and dispersion in the New River, Hinton to Gauley Bridge, West Virginia / by D.H. Appel and S.B. Moles.",1120314,https://catalog.gpo.gov/F/?func=direct&doc_number=1120314&local_base=GPO01PUB,"Appel, D. H.",1987,I 19.42/4:87-4012
"Treasuries and repo in the time of COVID-19 / D. Andrew Austin, Rena S. Miller.",1130525,https://catalog.gpo.gov/F/?func=direct&doc_number=1130525&local_base=GPO01PUB,"Austin, D. Andrew",2020,LC 14.25/2:IN 11461/
"Treasury's Exchange Stabilization Fund and COVID-19 / Marc Labonte, Baird Webel, Martin A. Weiss.",1118459,https://catalog.gpo.gov/F/?func=direct&doc_number=1118459&local_base=GPO01PUB,"Stern, Charles V.",2019,LC 14.24:IF 11474/
"Treatment of COVID-19 : hydroxychloroquine and chloroquine / Agata Dabrowska, Victoria R. Green.",1129726,https://catalog.gpo.gov/F/?func=direct&doc_number=1129726&local_base=GPO01PUB,"Bodie, Agata",2020,LC 14.25/2:IN 11347/
"The Trump Administration's pattern of political interference in the nation's coronavirus response : staff analysis / Select Subcommittee on the Coronavirus Crisis.",1170554,https://catalog.gpo.gov/F/?func=direct&doc_number=1170554&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2020,Y 4.OV 2:IN 8
"U.S. Environmental Protection Agency funding in the CARES Act (P.L. 116-136) / Robert Esworthy.",1129728,https://catalog.gpo.gov/F/?func=direct&doc_number=1129728&local_base=GPO01PUB,"Esworthy, Robert",2020,LC 14.25/2:IN 11331/
"U.S. Postal Service financial condition and Title VI of the CARES Act / Meghan M. Stuessy, Raj Gnanarajah.",1129732,https://catalog.gpo.gov/F/?func=direct&doc_number=1129732&local_base=GPO01PUB,"Stuessy, Meghan M.",2020,LC 14.25/2:IN 11384/
"U.S. Postal Service: volume, performance, and financial changes since the onset of the COVID-19 pandemic : report to congressional committees.",1149701,https://catalog.gpo.gov/F/?func=direct&doc_number=1149701&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-261
"U.S. economic recovery in the wake of COVID-19 : successes and challenges / Marc Labonte, Lida R. Weinstock.",1213101,https://catalog.gpo.gov/F/?func=direct&doc_number=1213101&local_base=GPO01PUB,"Labonte, Marc",2022,LC 14.23:R 47115/
"U.S. travel and tourism and COVID-19 / Michaela D. Platzer.",1129733,https://catalog.gpo.gov/F/?func=direct&doc_number=1129733&local_base=GPO01PUB,"Platzer, Michaela D.",2020,LC 14.25/2:IN 11325/
"USDA Rural Development and COVID-19 : supplemental funding and agency actions / Alyssa R. Casey.",1129734,https://catalog.gpo.gov/F/?func=direct&doc_number=1129734&local_base=GPO01PUB,"Casey, Alyssa R.",2020,LC 14.25/2:IN 11391/
"USDA domestic food assistance programs' response to COVID-19 : P.L. 116-127, P.L. 116-136, and related efforts / Randy Alison Aussenberg, Kara Clifford Billings.",1125954,https://catalog.gpo.gov/F/?func=direct&doc_number=1125954&local_base=GPO01PUB,"Aussenberg, Randy Alison",2020,LC 14.25/2:IN 11250/
"USDA food box program : key information and opportunities to better assess performance: report to congressional committees.",1171450,https://catalog.gpo.gov/F/?func=direct&doc_number=1171450&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-353
"USDA nutrition assistance programs : response to the COVID-19 pandemic / Randy Alison Aussenberg, Kara Clifford Billings.",1161303,https://catalog.gpo.gov/F/?func=direct&doc_number=1161303&local_base=GPO01PUB,"Aussenberg, Randy Alison",2021,LC 14.23:R 46681/
"USDA's Coronavirus Food Assistance Program : round two (CFAP-2) / Randy Schnepf.",1161311,https://catalog.gpo.gov/F/?func=direct&doc_number=1161311&local_base=GPO01PUB,"Schnepf, Randall Dean",2020,LC 14.23:R 46645/
"Unclassified summary of the Second Interim Report on the Origins of the COVID-19 Pandemic.",1208183,https://catalog.gpo.gov/F/?func=direct&doc_number=1208183&local_base=GPO01PUB,"United States. Congress. House. Permanent Select Committee on Intelligence",2022,Y 4.IN 8/18:C 83/4
"Underserved and unprotected : how the Trump Administration neglected the neediest small businesses in the PPP : staff report / Select Subcommittee on the Coronavirus Crisis.",1170608,https://catalog.gpo.gov/F/?func=direct&doc_number=1170608&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2020,Y 4.OV 2:B 86
"Understanding compliance with OSHA's respiratory protection standard during the Coronavirus Disease 2019 (COVID-19) pandemic.",1128197,https://catalog.gpo.gov/F/?func=direct&doc_number=1128197&local_base=GPO01PUB,"No data",2020,L 35.2:C 81/9
"Unemployment insurance: DOL needs to address substantial pandemic UI fraud and reduce persistent risks : testimony before the Committee on Ways and Means, House of Representatives / statement of Gene L. Dodaro.",1212138,https://catalog.gpo.gov/F/?func=direct&doc_number=1212138&local_base=GPO01PUB,"United States. Government Accountability Office",2023,GA 1.5/2:GAO-23-106586
"United States : local government responses to COVID-19 / Anna Price, Louis, Myers.",1132302,https://catalog.gpo.gov/F/?func=direct&doc_number=1132302&local_base=GPO01PUB,"Price, Anna (Reference librarian)",2020,LC 42.20:C 83/3
"The Universal Service Fund and COVID-19 : the FCC and industry response / Angele A. Gilroy.",1128669,https://catalog.gpo.gov/F/?func=direct&doc_number=1128669&local_base=GPO01PUB,"Gilroy, Angele A.",2020,LC 14.24:IF 11520/
"Update: banning religious assemblies to stop the spread of COVID-19 / Valerie C. Brannon.",1138644,https://catalog.gpo.gov/F/?func=direct&doc_number=1138644&local_base=GPO01PUB,"Brannon, Valerie C.",2020,LC 14.25:LSB 10450/
"Use of cloth face coverings to help slow the spread of COVID-19.",1118506,https://catalog.gpo.gov/F/?func=direct&doc_number=1118506&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/36
"Users manual for a one-dimensional Lagrangian transport model / by David H. Schoellhamer and Harvey E. Jobson.",1120287,https://catalog.gpo.gov/F/?func=direct&doc_number=1120287&local_base=GPO01PUB,"Schoellhamer, David H.",1986,I 19.42/4:86-4145
